id_censo,fuente,tipo_caso,perna02_r,perna02_r_imp,ci,docextpais,docexttipo,docextnro,primer_nombre,segundo_nombre,primer_apellido,segundo_apellido,fecha_nacimiento,id_sexo
CEN001296,censo2023,C,UY,UY,52184337,,,,DIEGO,AGUSTINA,,RODRIGUEZ,1993-06-09,
CEN001297,censo2023,B,UY,UY,,,,,LEONARDO,ALEJANDRO,,,1968-03-29,1
CEN001298,censo2023,A,UY,UY,42932531,,,,DIEGO,,,,1985-06-23,1
CEN001299,censo2023,B,UY,UY,,,,,JUAN,BELEN,,,1974-10-01,1
CEN001300,censo2023,A,UY,UY,37278051,,,,NOELIA,,,PEREZ,1983-08-17,2
CEN001301,censo2023,C,UY,UY,59355079,,,,NOELIA,CARLOS,,,1965-01-09,2
CEN001302,censo2023,A,BR,BR,,076,PAS,,LUCIA,,PEREIRA,,2005-07-05,
CEN001303,censo2023,B,UY,UY,35114127,,,,FACUNDO,BEATRIZ,FERNANDEZ,,1992-12-31,1
CEN001304,censo2023,C,UY,UY,54485123,,,,PAOLA,MAR,MARTINEZ,,1999-01-20,2
CEN001305,censo2023,B,VE,VE,,862,PAS,E715652,ANA,ANDREA,,,1992-01-12,2
CEN001306,censo2023,B,UY,UY,40014757,,,,RUBEN,BELEN,GOMEZ,,1983-03-28,1
CEN001307,censo2023,A,UY,UY,58143650,,,,LAURA,JAVIER,VELAZQUEZ,,1997-02-28,2
CEN001308,censo2023,A,BR,BR,,076,,R148359,LAURA,DAMIAN,PEREZ,ALONSO,1986-09-19,2
CEN001309,censo2023,A,UY,UY,51837633,,,,LEONARDO,ALEJANDRO,CORREA,,1951-04-16,1
CEN001310,censo2023,A,UY,UY,54743048,,,,MARTINA,DAMIAN,SILVA,PEREZ,1984-12-02,2
CEN001311,censo2023,B,UY,UY,53580640,,,,INES,,,,1986-02-12,2
CEN001312,censo2023,C,UY,UY,46368383,,,,JUAN,CARLOS,,,1969-02-28,1
CEN001313,censo2023,B,PY,PY,,600,DNI,Y510147,DIEGO,CARLOS,VELAZQUEZ,,1996-07-04,1
CEN001314,censo2023,C,UY,UY,31609795,,,,LUCIA,EZEQUIEL,RAMIREZ,,1994-05-08,2
CEN001315,censo2023,B,AR,AR,,032,PAS,A502116,MARTINA,,TORRES,,1973-08-23,2
CEN001316,censo2023,C,VE,VE,,,,V990274,THIAGO,CARLOS,RODRIGUEZ,TORRES,1974-03-23,1
CEN001317,censo2023,C,UY,UY,41361568,,,,MARIA,,,,1952-09-19,2
CEN001318,censo2023,C,UY,UY,44806033,,,,LEONARDO,,TORRES,,1950-10-08,1
CEN001319,censo2023,B,UY,UY,50222985,,,,ELISA,LUIS,,RODRIGUEZ,1965-01-24,2
CEN001320,censo2023,A,UY,UY,,,,,FLORENCIA,BELEN,BENITEZ,,2005-06-05,2
CEN001321,censo2023,A,UY,UY,57893565,,,,GONZALO,EZEQUIEL,RUIZ,,1966-01-04,1
CEN001322,censo2023,A,UY,UY,38375265,,,,NICOLAS,EZEQUIEL,,,1978-05-29,1
CEN001323,censo2023,A,BR,BR,,076,,R498119,SANTIAGO,,SOSA,RAMIREZ,1998-12-19,1
CEN001324,censo2023,C,UY,UY,42388132,,,,MARIA,,SUAREZ,,1989-03-01,2
CEN001325,censo2023,B,PY,PY,,600,DNI,,NICOLAS,,MENDES,,1969-02-11,1
CEN001326,censo2023,A,UY,UY,58358010,,,,PAOLA,EZEQUIEL,,,1990-12-03,2
CEN001327,censo2023,A,UY,UY,31240649,,,,LAURA,CARLOS,RODRIGUEZ,,1978-02-23,2
CEN001328,censo2023,C,UY,UY,50141263,,,,NOELIA,,,CORREA,1982-11-12,2
CEN001329,censo2023,A,UY,UY,39511564,,,,FLORENCIA,,RODRIGUEZ,,1969-11-11,2
CEN001330,censo2023,B,UY,UY,50827978,,,,ANA,ELENA,,,1996-06-08,2
CEN001331,censo2023,B,UY,UY,42540942,,,,THIAGO,INES,SOSA,,1982-09-27,1
CEN001332,censo2023,B,UY,UY,48752822,,,,SANTIAGO,AGUSTINA,RAMIREZ,,1977-01-29,
CEN001333,censo2023,C,UY,UY,,,,,PEDRO,,,,2000-04-06,1
CEN001334,censo2023,B,AR,AR,,032,DNI,R946634,SEBASTIAN,MAR,TORRES,,1969-05-07,1
CEN001335,censo2023,B,BR,BR,,076,DNI,B240327,THIAGO,ELENA,ACOSTA,,1974-08-03,1
CEN001336,censo2023,C,UY,UY,59690425,,,,THIAGO,,,,1988-04-28,1
CEN001337,censo2023,A,UY,UY,42931645,,,,MATEO,LUIS,TORRES,,1955-07-09,1
CEN001338,censo2023,A,UY,UY,39396335,,,,SOFIA,ANDREA,ALONSO,,1959-03-19,2
CEN001339,censo2023,C,UY,UY,,,,,RUBEN,JAVIER,PEREZ,,1973-02-22,
CEN001340,censo2023,B,UY,UY,48136524,,,,MATEO,,SOSA,,1990-09-07,1
CEN001341,censo2023,A,UY,UY,47056251,,,,CARLA,BELEN,BENITEZ,,,2
CEN001342,censo2023,C,UY,UY,55185683,,,,PAOLA,CARLOS,PEREZ,,2003-01-01,2
CEN001343,censo2023,C,UY,UY,42380863,,,,PEDRO,,SOSA,,2001-03-22,1
CEN001344,censo2023,A,UY,UY,31942086,,,,SOFIA,,,,1966-10-06,2
CEN001345,censo2023,B,UY,UY,36800779,,,,LUCIA,INES,MENDES,,2000-11-01,2
CEN001346,censo2023,A,UY,UY,33927048,,,,MARIA,PAULA,,,1976-11-17,2
CEN001347,censo2023,A,UY,UY,32798355,,,,MATEO,AGUSTINA,,,1952-05-06,1
CEN001348,censo2023,C,PY,PY,,600,PAS,Y762170,ANA,JAVIER,,,,2
CEN001349,censo2023,C,UY,UY,52576640,,,,ANDRES,DAMIAN,,,1996-04-27,
CEN001350,censo2023,B,UY,UY,57191483,,,,PEDRO,ALEJANDRO,,,,1
CEN001351,censo2023,B,UY,UY,34560478,,,,INES,INES,FERNANDEZ,,1985-07-26,2
CEN001352,censo2023,C,UY,UY,53617813,,,,JOAQUIN,ALEJANDRO,ACOSTA,,1958-02-02,1
CEN001353,censo2023,A,UY,UY,35729272,,,,FACUNDO,PAULA,,,1994-07-18,1
CEN001354,censo2023,C,UY,UY,,,,,PAOLA,PAULA,,,1989-01-17,2
CEN001355,censo2023,A,UY,UY,47572357,,,,FACUNDO,LUIS,,,1968-07-15,1
CEN001356,censo2023,C,UY,UY,58462626,,,,DIEGO,BELEN,BENITEZ,,1985-08-22,
CEN001357,censo2023,A,BR,BR,,076,DNI,,SANTIAGO,,,,1966-08-22,1
CEN001358,censo2023,B,UY,UY,40904700,,,,LUCIA,,FERNANDEZ,VELAZQUEZ,1978-06-09,2
CEN001359,censo2023,B,UY,UY,54582574,,,,THIAGO,EZEQUIEL,,,1954-05-04,1
CEN001360,censo2023,B,UY,UY,,,,,MICAELA,,,,1960-12-10,2
CEN001361,censo2023,B,UY,UY,52887929,,,,SEBASTIAN,DAMIAN,RUIZ,,1999-12-06,1
CEN001362,censo2023,C,UY,UY,53136060,,,,CARLA,AGUSTINA,,,1978-11-08,2
CEN001363,censo2023,C,BR,BR,,076,PAS,R708033,THIAGO,MAR,CORREA,,1986-08-15,1
CEN001364,censo2023,A,UY,UY,48771425,,,,JUAN,JAVIER,CORREA,,1992-04-07,1
CEN001365,censo2023,A,UY,UY,52646279,,,,THIAGO,AGUSTINA,ACOSTA,,1995-07-11,1
CEN001366,censo2023,B,AR,AR,,,PAS,A020040,MARIA,,RUIZ,MARTINEZ,1970-07-12,2
CEN001367,censo2023,B,UY,UY,,,,,PEDRO,,GOMEZ,,1991-03-10,1
CEN001368,censo2023,B,UY,UY,30283717,,,,DIEGO,BEATRIZ,SILVA,,1984-07-05,1
CEN001369,censo2023,A,UY,UY,53972132,,,,CARLA,LUIS,SUAREZ,,1964-03-13,
CEN001370,censo2023,A,UY,UY,55696591,,,,RUBEN,,,,,1
CEN001371,censo2023,B,UY,UY,53026298,,,,JULIETA,EZEQUIEL,BENITEZ,,1978-05-07,2
CEN001372,censo2023,C,BR,BR,,076,PAS,R036619,ANA,INES,RUIZ,,1979-08-20,2
CEN001373,censo2023,C,UY,UY,41959520,,,,JULIETA,,RAMIREZ,,1968-11-22,2
CEN001374,censo2023,A,UY,UY,49819901,,,,FACUNDO,,VELAZQUEZ,,1983-05-06,1
CEN001375,censo2023,C,UY,UY,58900356,,,,SANTIAGO,,MENDES,,2005-08-22,1
CEN001376,censo2023,B,UY,UY,46355254,,,,SOFIA,INES,,,1955-07-06,2
CEN001377,censo2023,B,AR,AR,,032,,,ANA,DAMIAN,SILVA,,1971-05-19,2
CEN001378,censo2023,A,UY,UY,51679781,,,,LEONARDO,PAULA,FERNANDEZ,,1956-01-24,1
CEN001379,censo2023,B,BR,BR,,076,DNI,,LEONARDO,MAR,,,1976-06-07,1
CEN001380,censo2023,C,UY,UY,45801455,,,,MICAELA,MAR,MARTINEZ,,1995-09-27,2
CEN001381,censo2023,A,UY,UY,56556873,,,,LAURA,,MENDES,,1968-11-01,2
CEN001382,censo2023,A,UY,UY,,,,,MATEO,,,,1976-02-27,1
CEN001383,censo2023,B,UY,UY,,,,,NICOLAS,,LOPEZ,,1964-04-14,1
CEN001384,censo2023,B,UY,UY,,,,,INES,JAVIER,BENITEZ,,1952-04-27,2
CEN001385,censo2023,B,UY,UY,42373670,,,,PAOLA,,,ALONSO,,2
CEN001386,censo2023,C,PY,PY,,600,PAS,Y481244,RUBEN,INES,,,1999-06-28,1
CEN001387,censo2023,C,UY,UY,50003077,,,,ANA,NOELIA,PEREIRA,,1964-07-04,2
CEN001388,censo2023,C,UY,UY,42659553,,,,FLORENCIA,EZEQUIEL,GOMEZ,,,2
CEN001389,censo2023,A,UY,UY,45678745,,,,JULIETA,,,,1967-06-14,2
CEN001390,censo2023,C,UY,UY,,,,,NOELIA,CARLOS,,,1994-04-03,2
CEN001391,censo2023,C,PY,PY,,600,DNI,Y224182,GONZALO,ELENA,SOSA,,1983-04-29,1
CEN001392,censo2023,B,PY,PY,,600,,P926038,NICOLAS,,,,1972-05-01,1
CEN001393,censo2023,A,UY,UY,33198694,,,,MATEO,ANDREA,TORRES,,1970-05-09,1
CEN001394,censo2023,B,UY,UY,49094872,,,,SANTIAGO,INES,,,2004-06-07,1
CEN001395,censo2023,B,UY,UY,57550996,,,,FLORENCIA,CARLOS,,,1983-05-11,2
CEN001396,censo2023,C,UY,UY,30750769,,,,RUBEN,BELEN,MARTINEZ,,1970-10-13,
CEN001397,censo2023,C,UY,UY,49028968,,,,MARTIN,,VELAZQUEZ,,1951-05-12,1
CEN001398,censo2023,B,UY,UY,50906552,,,,DIEGO,PAULA,CORREA,,1993-07-10,1
CEN001399,censo2023,C,UY,UY,46809107,,,,MATEO,ALEJANDRO,,,1984-05-03,1
CEN001400,censo2023,A,UY,UY,49862070,,,,CARLA,,RAMIREZ,,2005-12-05,2
CEN001401,censo2023,C,UY,UY,39671856,,,,LUCIA,EZEQUIEL,SILVA,,2005-11-26,2
CEN001402,censo2023,B,UY,UY,55934629,,,,NICOLAS,AGUSTINA,,,1978-02-12,1
CEN001403,censo2023,A,AR,AR,,,,R403863,PAOLA,INES,ACOSTA,,1972-01-11,2
CEN001404,censo2023,C,UY,UY,40187145,,,,SOFIA,ALEJANDRO,ALONSO,MENDES,1971-12-20,2
CEN001405,censo2023,A,UY,UY,34671214,,,,JUAN,JAVIER,DIAZ,,1994-10-02,1
CEN001406,censo2023,C,UY,UY,,,,,INES,,,,1979-10-16,2
CEN001407,censo2023,C,UY,UY,46152829,,,,JULIETA,PAULA,,BENITEZ,1958-11-15,2
CEN001408,censo2023,C,UY,UY,56757843,,,,FACUNDO,PAULA,ALONSO,,,1
CEN001409,censo2023,C,UY,UY,55480877,,,,DIEGO,,FERNANDEZ,,1977-11-24,1
CEN001410,censo2023,A,UY,UY,55386811,,,,ELISA,,,,1980-07-31,2
CEN001411,censo2023,B,UY,UY,39264014,,,,LAURA,,,,1953-01-15,2
CEN001412,censo2023,B,UY,UY,52157801,,,,JUAN,ELENA,DIAZ,MARTINEZ,1955-05-17,1
CEN001413,censo2023,A,VE,VE,,862,,V483518,LUCIA,LUIS,MENDES,,1997-09-18,2
CEN001414,censo2023,B,UY,UY,47552539,,,,DIEGO,INES,ACOSTA,,2002-02-06,1
CEN001415,censo2023,B,UY,UY,45168682,,,,LUCIA,ELENA,,,1988-07-17,2
CEN001416,censo2023,C,PY,PY,,600,PAS,P163614,JOAQUIN,,,,1969-08-24,1
CEN001417,censo2023,C,UY,UY,35235451,,,,MICAELA,MAR,LOPEZ,,1970-04-24,2
CEN001418,censo2023,A,AR,AR,,032,DNI,R591851,CARLA,,FERNANDEZ,SILVA,1952-11-01,2
CEN001419,censo2023,A,UY,UY,56734695,,,,ANDRES,BELEN,,,1965-03-21,1
CEN001420,censo2023,B,UY,UY,,,,,MICAELA,EZEQUIEL,ACOSTA,,1971-03-13,2
CEN001421,censo2023,A,UY,UY,48751997,,,,FACUNDO,AGUSTINA,,,,1
CEN001422,censo2023,A,BR,BR,,,PAS,B135251,FACUNDO,LUIS,FERNANDEZ,LOPEZ,1998-12-02,1
CEN001423,censo2023,A,UY,UY,46969813,,,,JUAN,BELEN,MARTINEZ,,1971-11-25,1
CEN001424,censo2023,A,UY,UY,31177011,,,,THIAGO,INES,PEREIRA,,1987-10-01,1
CEN001425,censo2023,A,UY,UY,53405873,,,,NOELIA,,,,1981-09-22,2
CEN001426,censo2023,B,UY,UY,43758629,,,,DIEGO,,,VELAZQUEZ,1972-01-02,1
CEN001427,censo2023,B,UY,UY,,,,,RUBEN,DAMIAN,,,1977-07-02,1
CEN001428,censo2023,A,UY,UY,45066133,,,,MARIA,ANDREA,,,1964-08-26,2
CEN001429,censo2023,C,UY,UY,54924818,,,,MICAELA,,,,1970-05-01,2
CEN001430,censo2023,B,UY,UY,55999870,,,,DIEGO,,FERNANDEZ,,1971-06-24,1
CEN001431,censo2023,A,UY,UY,59431992,,,,MICAELA,,SOSA,,1966-03-18,2
CEN001432,censo2023,B,UY,UY,54723149,,,,MATEO,EZEQUIEL,MENDES,,1964-09-27,1
CEN001433,censo2023,C,UY,UY,,,,,SOFIA,,,ACOSTA,1989-08-09,2
CEN001434,censo2023,B,UY,UY,59109715,,,,SOFIA,,,,1970-11-10,2
CEN001435,censo2023,C,UY,UY,52425792,,,,MARTIN,BELEN,ACOSTA,,1965-10-04,1
CEN001436,censo2023,C,UY,UY,35676012,,,,JULIETA,AGUSTINA,,,2003-11-17,2
CEN001437,censo2023,A,UY,UY,52571468,,,,SOFIA,JAVIER,GOMEZ,,1988-07-20,2
CEN001438,censo2023,C,UY,UY,47116971,,,,FACUNDO,DAMIAN,,,2002-11-08,1
CEN001439,censo2023,B,UY,UY,40124642,,,,THIAGO,EZEQUIEL,PEREIRA,,1965-05-11,1
CEN001440,censo2023,A,UY,UY,52084166,,,,MICAELA,JAVIER,FERNANDEZ,PEREIRA,1972-09-04,2
CEN001441,censo2023,C,UY,UY,46841965,,,,FACUNDO,,,,1999-08-29,
CEN001442,censo2023,C,UY,UY,40404031,,,,JULIETA,ALEJANDRO,RODRIGUEZ,,2001-07-15,2
CEN001443,censo2023,C,AR,AR,,032,PAS,R647481,NOELIA,ANDREA,SILVA,,1976-02-12,2
CEN001444,censo2023,A,UY,UY,54232354,,,,GONZALO,,,,,1
CEN001445,censo2023,A,UY,UY,51761763,,,,MARTINA,,SOSA,MENDES,1975-03-04,2
CEN001446,censo2023,B,UY,UY,39902012,,,,LUCIA,ELENA,LOPEZ,,1956-08-07,2
CEN001447,censo2023,A,UY,UY,,,,,MARIA,PAULA,,,,2
CEN001448,censo2023,A,AR,AR,,032,PAS,A934751,THIAGO,ALEJANDRO,VELAZQUEZ,,2004-09-24,1
CEN001449,censo2023,B,UY,UY,50139233,,,,MARTIN,JAVIER,RAMIREZ,,1967-12-27,1
CEN001450,censo2023,B,UY,UY,49707290,,,,JULIETA,,TORRES,,1979-07-06,2
CEN001451,censo2023,B,UY,UY,59881489,,,,LAURA,,,,1998-11-21,2
CEN001452,censo2023,C,UY,UY,44916014,,,,CARLA,JAVIER,VELAZQUEZ,,1982-11-04,2
CEN001453,censo2023,B,PY,PY,,600,PAS,Y787706,SOFIA,,,,,2
CEN001454,censo2023,B,UY,UY,39070189,,,,ANDRES,LUIS,,ACOSTA,1994-11-25,1
CEN001455,censo2023,B,BR,BR,,076,DNI,B714479,SANTIAGO,CARLOS,BENITEZ,,1983-01-11,1
CEN001456,censo2023,B,UY,UY,50323769,,,,ANDRES,,,,1964-05-16,1
CEN001457,censo2023,B,UY,UY,37504298,,,,PEDRO,PAULA,SILVA,VELAZQUEZ,1979-08-19,1
CEN001458,censo2023,A,UY,UY,,,,,LEONARDO,INES,MARTINEZ,,1959-06-25,1
CEN001459,censo2023,C,UY,UY,,,,,DIEGO,CARLOS,LOPEZ,,1985-06-01,1
CEN001460,censo2023,A,UY,UY,40024717,,,,SOFIA,,,,1957-02-27,2
CEN001461,censo2023,C,AR,AR,,032,DNI,,MICAELA,,,,1953-06-29,2
CEN001462,censo2023,A,BR,BR,,076,DNI,R442867,FACUNDO,AGUSTINA,,,1956-01-14,1
CEN001463,censo2023,B,UY,UY,56043990,,,,FLORENCIA,,CORREA,,1991-04-22,2
CEN001464,censo2023,A,UY,UY,52455256,,,,CARLA,JAVIER,ALONSO,,1999-06-15,2
CEN001465,censo2023,A,UY,UY,55094771,,,,SEBASTIAN,DAMIAN,,GOMEZ,1971-02-20,1
CEN001466,censo2023,A,UY,UY,50955445,,,,INES,PAULA,,RUIZ,1989-11-01,2
CEN001467,censo2023,C,UY,UY,41919742,,,,SANTIAGO,ANDREA,,,1968-04-10,1
CEN001468,censo2023,B,UY,UY,40323426,,,,ANA,ALEJANDRO,MENDES,,2005-05-17,2
CEN001469,censo2023,A,UY,UY,38683031,,,,VALENTINA,,,,2005-10-11,2
CEN001470,censo2023,B,UY,UY,32834420,,,,PAOLA,ALEJANDRO,,,1974-05-28,2
CEN001471,censo2023,B,UY,UY,30477697,,,,SOFIA,ALEJANDRO,,,1974-11-25,2
CEN001472,censo2023,B,UY,UY,48110568,,,,ANDRES,LUIS,,,1968-10-12,1
CEN001473,censo2023,B,PY,PY,,600,PAS,P564970,MARTINA,BEATRIZ,FERNANDEZ,,1991-01-09,2
CEN001474,censo2023,A,UY,UY,31053546,,,,RUBEN,EZEQUIEL,,,2001-09-25,1
CEN001475,censo2023,A,UY,UY,36585527,,,,VALENTINA,CARLOS,LOPEZ,,,2
CEN001476,censo2023,B,UY,UY,55564459,,,,SOFIA,MAR,SILVA,,1998-06-19,2
CEN001477,censo2023,C,UY,UY,31544954,,,,THIAGO,INES,,,1954-08-06,1
CEN001478,censo2023,C,UY,UY,,,,,INES,,,,1990-11-23,2
CEN001479,censo2023,B,UY,UY,47660085,,,,JOAQUIN,BEATRIZ,LOPEZ,,1954-11-24,1
CEN001480,censo2023,C,PY,PY,,600,DNI,Y165560,VALENTINA,DAMIAN,RUIZ,,1998-04-26,2
CEN001481,censo2023,C,UY,UY,56229410,,,,FLORENCIA,,SOSA,,1977-03-14,2
CEN001482,censo2023,B,UY,UY,36732091,,,,CARLA,LUIS,,,1965-04-24,2
CEN001483,censo2023,C,UY,UY,51001482,,,,JUAN,JAVIER,RUIZ,,1979-12-06,1
CEN001484,censo2023,B,UY,UY,44131277,,,,SEBASTIAN,ELENA,FERNANDEZ,,1988-12-07,
CEN001485,censo2023,C,UY,UY,42319561,,,,JULIETA,,MARTINEZ,,1954-08-04,2
CEN001486,censo2023,C,UY,UY,45193093,,,,MICAELA,INES,,PEREIRA,1972-10-31,2
CEN001487,censo2023,B,UY,UY,,,,,LEONARDO,,,RODRIGUEZ,,1
CEN001488,censo2023,C,UY,UY,38887849,,,,GONZALO,BELEN,CORREA,,1983-05-15,1
CEN001489,censo2023,A,UY,UY,51569800,,,,GONZALO,,MARTINEZ,,1950-04-20,1
CEN001490,censo2023,B,UY,UY,45610326,,,,GONZALO,LUIS,MENDES,,1966-12-28,1
CEN001491,censo2023,A,UY,UY,58195739,,,,MARTINA,LUIS,VELAZQUEZ,ALONSO,1971-08-11,2
CEN001492,censo2023,C,UY,UY,,,,,CARLA,DAMIAN,ALONSO,,1964-11-29,2
CEN001493,censo2023,C,UY,UY,58688358,,,,LEONARDO,,,,1952-07-27,1
CEN001494,censo2023,B,UY,UY,49823711,,,,DIEGO,,,,1991-04-07,1
CEN001495,censo2023,C,UY,UY,,,,,JOAQUIN,ELENA,,,1983-10-02,1
CEN001496,censo2023,A,UY,UY,33661241,,,,PAOLA,BEATRIZ,,,1983-02-02,2
CEN001497,censo2023,C,PY,PY,,600,DNI,P969363,GONZALO,,RUIZ,,2004-11-06,1
CEN001498,censo2023,C,UY,UY,45975788,,,,NICOLAS,,,,2003-06-24,1
CEN001499,censo2023,C,UY,UY,50215446,,,,PAOLA,,CORREA,DIAZ,1985-01-09,2
CEN001500,censo2023,C,UY,UY,30740780,,,,PAOLA,,LOPEZ,GOMEZ,1967-04-06,2
CEN001501,censo2023,B,UY,UY,51452051,,,,MARIA,BEATRIZ,VELAZQUEZ,,1954-08-02,2
CEN001502,censo2023,C,UY,UY,45538070,,,,FACUNDO,,GOMEZ,,,1
CEN001503,censo2023,A,UY,UY,45058688,,,,CARLA,,,,1981-07-19,2
CEN001504,censo2023,A,UY,UY,32810001,,,,LUCIA,DAMIAN,RUIZ,,1953-08-07,2
CEN001505,censo2023,A,UY,UY,,,,,MARTIN,JAVIER,,SOSA,1968-01-08,1
CEN001506,censo2023,C,UY,UY,36559024,,,,ANA,,,CORREA,1956-11-28,2
CEN001507,censo2023,A,AR,AR,,032,PAS,A265213,MARTINA,,,,1962-07-12,2
CEN001508,censo2023,C,BR,BR,,076,DNI,R469468,DIEGO,CARLOS,,ALONSO,1966-06-19,1
CEN001509,censo2023,A,UY,UY,34910902,,,,FLORENCIA,ANDREA,,,1991-10-25,2
CEN001510,censo2023,B,UY,UY,42451901,,,,ANA,LUIS,,,1990-01-15,2
CEN001511,censo2023,B,UY,UY,49800336,,,,JOAQUIN,,VELAZQUEZ,,1951-11-14,1
CEN001512,censo2023,B,UY,UY,,,,,RUBEN,EZEQUIEL,,,1951-08-26,1
CEN001513,censo2023,C,UY,UY,48986576,,,,SEBASTIAN,NOELIA,,ALONSO,1957-09-04,1
CEN001514,censo2023,B,UY,UY,41854488,,,,MATEO,,ALONSO,,1996-11-14,1
CEN001515,censo2023,A,UY,UY,51110860,,,,MICAELA,BEATRIZ,,,1989-01-15,2
CEN001516,censo2023,C,UY,UY,41003099,,,,ANDRES,ALEJANDRO,PEREIRA,,,1
CEN001517,censo2023,B,UY,UY,34463778,,,,THIAGO,DAMIAN,RAMIREZ,FERNANDEZ,2002-10-30,1
CEN001518,censo2023,C,UY,UY,38587175,,,,MICAELA,ALEJANDRO,LOPEZ,,1986-01-06,2
CEN001519,censo2023,C,BR,BR,,076,,B633168,FACUNDO,BELEN,MENDES,,1956-04-20,1
CEN001520,censo2023,A,AR,AR,,032,DNI,R360443,LUCIA,LUIS,PEREIRA,,1968-09-29,2
CEN001521,censo2023,A,UY,UY,42862005,,,,NICOLAS,,RODRIGUEZ,MENDES,1971-08-27,1
CEN001522,censo2023,B,AR,AR,,032,PAS,R678838,LAURA,DAMIAN,DIAZ,,1989-05-22,2
CEN001523,censo2023,C,UY,UY,42704748,,,,VALENTINA,,PEREZ,,,2
CEN001524,censo2023,B,UY,UY,47260897,,,,JULIETA,ANDREA,,,1985-10-15,2
CEN001525,censo2023,A,UY,UY,32023536,,,,MARTIN,MAR,,,1982-09-02,1
CEN001526,censo2023,C,UY,UY,,,,,JUAN,,,,1979-09-19,1
CEN001527,censo2023,B,UY,UY,47761037,,,,ANA,ANDREA,GOMEZ,,1963-08-28,2
CEN001528,censo2023,C,UY,UY,38243627,,,,ANDRES,CARLOS,RODRIGUEZ,LOPEZ,1967-12-02,1
CEN001529,censo2023,B,UY,UY,31610752,,,,JULIETA,JAVIER,VELAZQUEZ,TORRES,1971-11-29,2
CEN001530,censo2023,B,UY,UY,,,,,VALENTINA,,,BENITEZ,1975-02-26,2
CEN001531,censo2023,C,UY,UY,37454165,,,,DIEGO,JAVIER,,,1974-08-17,1
CEN001532,censo2023,A,UY,UY,44546735,,,,FACUNDO,DAMIAN,,CORREA,1968-08-07,1
CEN001533,censo2023,C,UY,UY,33968751,,,,LAURA,ALEJANDRO,FERNANDEZ,,1986-12-20,2
CEN001534,censo2023,A,UY,UY,35266242,,,,MARTINA,CARLOS,SOSA,,1999-09-11,2
CEN001535,censo2023,C,UY,UY,55520924,,,,LUCIA,,,,2002-09-23,2
CEN001536,censo2023,A,UY,UY,46201580,,,,CARLA,CARLOS,,,,2
CEN001537,censo2023,C,UY,UY,31414265,,,,MATEO,BELEN,,,1960-02-08,1
CEN001538,censo2023,A,UY,UY,37690613,,,,MATEO,,,,1986-04-19,1
CEN001539,censo2023,C,UY,UY,54805161,,,,THIAGO,BELEN,,,2003-05-20,1
CEN001540,censo2023,A,PY,PY,,600,DNI,P893679,FLORENCIA,BEATRIZ,RAMIREZ,,1962-01-11,2
CEN001541,censo2023,C,UY,UY,,,,,ANA,JAVIER,BENITEZ,MARTINEZ,1991-12-08,2
CEN001542,censo2023,C,AR,AR,,032,DNI,R211609,VALENTINA,JAVIER,SILVA,,1988-05-02,2
CEN001543,censo2023,A,BR,BR,,076,,R426895,LEONARDO,MAR,RAMIREZ,,2002-06-11,1
CEN001544,censo2023,C,UY,UY,58066929,,,,ANDRES,,,,1979-08-10,1
CEN001545,censo2023,B,UY,UY,38369103,,,,SEBASTIAN,AGUSTINA,DIAZ,,1952-01-17,1
CEN001546,censo2023,C,UY,UY,55273479,,,,NOELIA,,,,1957-05-01,2
CEN001547,censo2023,A,UY,UY,53385920,,,,MARTIN,JAVIER,PEREZ,,2004-01-24,1
CEN001548,censo2023,A,AR,AR,,032,PAS,R775839,THIAGO,PAULA,LOPEZ,,1992-02-12,1
CEN001549,censo2023,A,PY,PY,,600,DNI,Y510057,MARIA,NOELIA,SOSA,,1973-10-10,2
CEN001550,censo2023,C,VE,VE,,862,DNI,V365193,PEDRO,BELEN,ALONSO,,1959-01-20,1
CEN001551,censo2023,C,UY,UY,46260796,,,,DIEGO,CARLOS,,,2004-03-20,1
CEN001552,censo2023,C,UY,UY,45905125,,,,RUBEN,ALEJANDRO,,,1989-03-07,1
CEN001553,censo2023,C,BR,BR,,076,DNI,B937808,CARLA,ALEJANDRO,,MARTINEZ,1998-06-16,2
CEN001554,censo2023,A,UY,UY,56962412,,,,FLORENCIA,,,BENITEZ,1958-08-09,2
CEN001555,censo2023,B,UY,UY,37296081,,,,LEONARDO,,FERNANDEZ,,2000-12-05,
CEN001556,censo2023,C,UY,UY,44344991,,,,INES,,FERNANDEZ,,1959-06-09,2
CEN001557,censo2023,A,UY,UY,41779116,,,,GONZALO,,MARTINEZ,,1998-11-21,1
CEN001558,censo2023,A,UY,UY,48926153,,,,ANDRES,,ALONSO,,1998-02-17,1
CEN001559,censo2023,B,UY,UY,39876757,,,,RUBEN,BEATRIZ,GOMEZ,,1965-09-18,1
CEN001560,censo2023,B,UY,UY,53137481,,,,MICAELA,,BENITEZ,,1968-02-17,2
CEN001561,censo2023,C,BR,BR,,076,,B704331,FLORENCIA,MAR,BENITEZ,,1967-04-02,2
CEN001562,censo2023,C,UY,UY,48303039,,,,ANDRES,PAULA,CORREA,,1996-05-31,1
CEN001563,censo2023,A,UY,UY,,,,,PAOLA,,,,1995-04-20,2
CEN001564,censo2023,A,UY,UY,37315417,,,,SOFIA,,,,1967-09-17,2
CEN001565,censo2023,B,UY,UY,30359468,,,,VALENTINA,,,,1971-09-30,2
