id_unico,id_pais_documento,id_tipo_documento,documento,nombres,apellidos,fecha_nacimiento,id_sexo
CENX000448,858,1,64753539,ANA JAVIER,RAMIREZ,1978-11-10,2
CENX000449,858,1,68801531,MARTIN MAR,,1984-08-08,1
CENX000450,858,1,66579351,PAOLA CARLOS,VELAZQUEZ,1953-05-28,2
CENX000451,600,9,BR723466,JOAQUIN CARLOS,,2002-11-28,1
CENX000452,858,1,74812588,GONZALO,ACOSTA,1989-05-10,1
CENX000453,858,1,75472399,MARIA DAMIAN,TORRES GOMEZ,2000-07-24,2
CENX000454,858,1,,LUCIA BELEN,MENDEZ,1953-12-26,2
CENX000455,858,1,66635242,RUBEN ELENA,SILVA,1963-11-28,1
CENX000456,858,1,71261263,CARLA LUIS,PEREZ,1995-02-04,2
CENX000457,858,1,,LAURA CARLOS,BENITEZ ACOSTA,1951-07-13,2
CENX000458,858,1,61678921,VALENTINA ELENA,,1996-02-24,2
CENX000459,032,9,BR804407,PAOLA INES,PEREZ MARTINEZ,1997-04-05,2
CENX000460,858,1,63844880,LEONARDO,,1950-06-22,1
CENX000461,858,1,72624937,MICAELA LUIS,,2004-07-21,2
CENX000462,858,1,,RUBEN DAMIAN,,1989-03-04,
CENX000463,858,1,,JUAN LUIS,PEREZ,2001-10-02,1
CENX000464,858,1,60405081,NICOLAS JAVIER,VELAZQUEZ,2005-02-18,
CENX000465,858,1,78257064,VALENTINA,,1968-01-10,2
CENX000466,032,9,BR214896,LEONARDO MAR,ALONSO,1984-08-13,1
CENX000467,032,9,VE506024,DIEGO MAR,BENITEZ CORREA,,1
CENX000468,858,1,,RUBEN JAVIER,,1990-10-15,1
CENX000469,032,9,VE448066,LAURA INES,,1961-01-15,2
CENX000470,858,1,,JOAQUIN PAULA,SILVA,1984-10-09,1
CENX000471,858,1,77471742,JOAQUIN LUIS,,1981-06-08,1
CENX000472,862,9,,LUCIA CARLOS,,1963-07-07,2
CENX000473,076,9,BR131049,MATEO LUIS,SOSA MENDEZ,1957-12-09,1
CENX000474,858,1,65235621,JOAQUIN JAVIER,FERNANDEZ,1984-12-11,1
CENX000475,858,1,,GONZALO INES,CORREA,2001-05-12,1
CENX000476,858,1,65821877,ANDRES NOELIA,DIAZ MARTINEZ,1966-05-02,1
CENX000477,858,1,76749139,VALENTINA INES,LOPEZ TORRES,1989-10-07,2
CENX000478,600,9,VE507717,ANDRES LUIS,,1991-06-03,1
CENX000479,858,1,75128920,ANDRES INES,,1959-12-31,1
CENX000480,858,1,70719699,GONZALO NOELIA,LOPEZ,1957-09-22,1
CENX000481,858,1,,LAURA INES,,1966-03-05,2
CENX000482,858,1,66202269,NICOLAS INES,,2002-08-29,1
CENX000483,858,1,67220075,MARTIN,,1964-02-29,1
CENX000484,858,1,71796334,JUAN DAMIAN,,1995-01-12,1
CENX000485,858,1,74519171,LUCIA NOELIA,GOMEZ,2002-11-06,2
CENX000486,858,1,,LEONARDO JAVIER,ACOSTA GOMEZ,2004-08-17,1
CENX000487,858,1,74653555,FLORENCIA LUIS,PEREZ,,2
CENX000488,858,1,,GONZALO PAULA,,1950-02-22,1
CENX000489,862,9,VE612025,MARTIN JAVIER,SUAREZ,1986-05-08,1
CENX000490,032,9,AR970738,MARIA PAULA,,1969-02-25,
CENX000491,858,1,68125790,RUBEN LUIS,,1972-06-06,1
CENX000492,858,1,62473876,SOFIA LUIS,CORREA,1999-05-08,2
CENX000493,076,9,,ANA INES,SILVA MENDEZ,1956-08-03,
CENX000494,858,1,78714237,CARLA LUIS,,1971-08-11,2
CENX000495,858,1,67630740,DIEGO INES,RODRIGUEZ,,1
CENX000496,858,1,69113761,ANDRES,,1983-12-20,1
CENX000497,076,9,,JOAQUIN BELEN,,1982-05-27,1
CENX000498,858,1,77517704,MARIA PAULA,GOMEZ,1989-07-02,2
CENX000499,858,1,75736582,SOFIA PAULA,TORRES SILVA,1953-09-25,2
CENX000500,600,9,PY600011,DIEGO CARLOS,CORREA DIAZ,1980-03-20,1
CEND001801,858,1,,GONZALO PAULA,ALONSO PEREZ,1974-12-21,1
CEND001802,858,1,36539184,LUCIA CARLOS,BENITEZ,1964-07-01,2
CEND001803,858,1,45011587,JOAQUIN,RUIZ,1992-08-28,1
CEND001804,032,9,AR030955,JOAQUIN,PEREIRA CORREA,2004-04-20,1
CEND001805,076,9,BR457789,PEDRO PAULA,LOPEZ,1978-11-01,1
CEND001806,032,9,AR718106,CARLA NOELIA,CORREA PEREZ,1956-04-10,2
CEND001807,858,1,61559088,ANDRES INES,,1972-03-02,1
CEND001808,858,1,43145654,LAURA BELEN,SOSA,1961-10-04,2
CEND001809,858,1,67564568,PAOLA MAR,ACOSTA,2006-05-04,2
CEND001810,858,1,64967117,PAOLA DAMIAN,CORREA RAMIREZ,1987-01-29,2
CEND001811,858,1,,ANDRES LUIS,VELAZQUEZ,1960-03-02,1
CEND001812,032,9,AR710982,LEONARDO ELENA,PEREIRA,1960-10-11,1
CEND001813,858,1,41699874,PAOLA BELEN,ACOSTA,1977-06-17,2
CEND001814,862,9,VE785080,JULIETA ELENA,FERNANDEZ BENITEZ,1978-02-18,2
CEND001815,858,1,41126459,FLORENCIA NOELIA,SUAREZ,2000-07-03,2
CEND001816,858,1,45676451,MATEO NOELIA,ACOSTA,1978-12-07,1
CEND001817,858,1,,ANDRES LUIS,VELAZQUEZ,1960-03-02,1
CEND001818,858,1,42147864,RUBEN INES,FERNANDEZ,1985-08-17,1
CEND001819,858,1,53290859,MARIA ELENA,SUAREZ,1981-10-18,2
CEND001820,858,1,49372395,GONZALO MAR,MARTINEZ SUAREZ,1955-11-23,1
CEND001821,858,1,58537961,RUBEN DAMIAN,MENDEZ,,1
CEND001822,858,1,31887944,RUBEN PAULA,RUIZ,1972-02-17,1
CEND001823,858,1,57587046,LEONARDO ELENA,GOMEZ ACOSTA,1981-09-30,1
CEND001824,858,1,79874053,ANDRES CARLOS,,1967-09-11,1
CEND001825,858,1,39738086,DIEGO BELEN,RUIZ,1981-11-19,1
CEND001826,858,1,48088245,LAURA LUIS,SUAREZ,1961-04-22,2
CEND001827,858,1,41264742,LAURA CARLOS,ALONSO MENDEZ,1960-09-17,2
CEND001828,858,1,41264742,LAURA CARLOS,ALONSO MENDEZ,1960-09-17,2
CEND001829,858,1,73848592,NICOLAS DAMIAN,MARTINEZ,1976-08-16,1
CEND001830,858,1,,MATEO DAMIAN,,,1
CEND001831,858,1,42782036,PAOLA NOELIA,MENDEZ DIAZ,1969-04-06,2
CEND001832,858,1,46665343,ANDRES ELENA,MARTINEZ,1996-04-25,1
CEND001833,032,9,AR018612,JOAQUIN,SUAREZ,1979-11-29,1
CEND001834,858,1,64091651,JOAQUIN CARLOS,GOMEZ BENITEZ,1951-10-24,1
CEND001835,858,1,40863142,JUAN CARLOS,,1964-04-04,1
CEND001836,858,1,41108176,PAOLA,GOMEZ,1975-04-04,2
CEND001837,858,1,36782935,CARLA,LOPEZ,1971-08-02,2
CEND001838,858,1,34502037,CARLA CARLOS,RODRIGUEZ ALONSO,2003-09-20,2
CEND001839,858,1,47773501,LAURA INES,RAMIREZ RAMIREZ,1993-01-24,2
CEND001840,600,9,PY105777,JOAQUIN NOELIA,VELAZQUEZ,1999-09-20,1
CEND001841,600,9,,SOFIA PAULA,,1976-03-31,2
CEND001842,858,1,52286494,LEONARDO PAULA,MENDEZ,1957-11-16,1
CEND001843,858,1,31650219,MICAELA PAULA,FERNANDEZ LOPEZ,1977-11-26,2
CEND001844,858,1,74723268,LUCIA ELENA,FERNANDEZ,2002-01-09,2
CEND001845,858,1,55670111,RUBEN,ACOSTA,2002-12-30,1
CEND001846,858,1,64186656,LAURA JAVIER,DIAZ,1986-10-03,2
CEND001847,858,1,47619208,DIEGO CARLOS,PEREZ,1975-09-21,1
CEND001848,032,9,AR169371,MARIA LUIS,FERNANDEZ,1981-05-21,2
CEND001849,032,9,AR447725,JOAQUIN MAR,RAMIREZ RUIZ,1983-08-01,1
CEND001850,858,1,58003506,MARTIN LUIS,ALONSO,1977-08-24,1
CEND001851,600,9,PY537594,GONZALO BELEN,LOPEZ,1967-08-24,1
CEND001852,032,9,AR992254,MATEO MAR,RAMIREZ SUAREZ,1954-02-08,1
CEND001853,032,9,AR436566,LUCIA CARLOS,BENITEZ SILVA,2006-11-02,2
CEND001854,858,1,32507319,LEONARDO ELENA,MENDEZ,1963-11-03,1
CEND001855,858,1,,CARLA JAVIER,,1951-06-12,2
CEND001856,858,1,40380247,JUAN BELEN,SOSA LOPEZ,1996-04-02,1
CEND001857,858,1,,NICOLAS PAULA,SOSA RUIZ,1973-12-04,1
CEND001858,858,1,75270637,LAURA BELEN,RODRIGUEZ,,2
CEND001859,858,1,69780287,JULIETA JAVIER,,1960-03-12,2
CEND001860,858,1,31516820,JUAN,DIAZ,,
CEND001861,076,9,BR020655,MATEO NOELIA,PEREIRA RUIZ,2001-03-07,1
CEND001862,858,1,63388472,PAOLA CARLOS,FERNANDEZ,,2
CEND001863,858,1,49738794,PEDRO LUIS,FERNANDEZ,1966-03-03,1
CEND001864,076,9,BR829344,LAURA BELEN,ALONSO,,2
CEND001865,862,9,,LAURA PAULA,PEREZ,1982-01-18,2
CEND001866,858,1,43095460,FLORENCIA CARLOS,,,
CEND001867,858,1,50997749,GONZALO CARLOS,PEREIRA,1951-12-14,1
CEND001868,032,9,AR447725,JOAQUIN MAR,RAMIREZ RUIZ,1983-08-01,1
CEND001869,858,1,31354388,SOFIA ELENA,VELAZQUEZ,1968-08-01,2
CEND001870,076,9,BR949267,PEDRO NOELIA,SUAREZ,,1
CEND001871,858,1,,JUAN ELENA,ACOSTA ALONSO,1975-12-11,1
CEND001872,858,1,75740615,RUBEN LUIS,,1985-01-16,1
CEND001873,858,1,71268137,GONZALO,FERNANDEZ PEREIRA,2004-07-23,1
CEND001874,858,1,47875413,JUAN PAULA,FERNANDEZ,1956-06-12,
CEND001875,858,1,36121692,LUCIA ELENA,PEREZ,1961-03-26,2
CEND001876,858,1,,CARLA,RUIZ CORREA,1985-05-30,2
CEND001877,858,1,38769203,PEDRO BELEN,SILVA ACOSTA,1992-04-22,1
CEND001878,858,1,61044926,MATEO JAVIER,MARTINEZ,2005-01-02,1
CEND001879,858,1,37615829,ANDRES INES,DIAZ,1954-11-03,1
CEND001880,858,1,40606024,VALENTINA INES,RAMIREZ RAMIREZ,2001-06-01,2
CEND001881,858,1,69113761,ANDRES,,1983-12-20,1
CEND001882,858,1,68678336,MICAELA LUIS,,1969-11-19,2
CEND001883,858,1,50887833,MICAELA PAULA,RAMIREZ,1990-11-29,2
CEND001884,858,1,37208738,SOFIA,FERNANDEZ,1977-07-25,2
CEND001885,858,1,53535342,PEDRO INES,SUAREZ,1960-02-04,1
CEND001886,032,9,,NICOLAS BELEN,MARTINEZ SUAREZ,1996-05-20,1
CEND001887,858,1,34663104,SOFIA BELEN,LOPEZ BENITEZ,,2
CEND001888,600,9,PY342370,MARIA DAMIAN,FERNANDEZ FERNANDEZ,1951-11-19,2
CEND001889,600,9,PY890458,GONZALO JAVIER,MARTINEZ,,1
CEND001890,032,9,AR573407,PAOLA LUIS,DIAZ BENITEZ,1990-03-13,2
CEND001891,032,9,AR182294,LAURA,PEREZ RUIZ,1988-03-14,2
CEND001892,858,1,56999711,NICOLAS CARLOS,SILVA,1955-10-21,1
CEND001893,858,1,74773061,DIEGO CARLOS,,,1
CEND001894,032,9,AR307516,ANDRES LUIS,ACOSTA,1984-12-02,1
CEND001895,858,1,48941704,SOFIA NOELIA,MENDEZ,2002-01-15,2
CEND001896,858,1,59464117,ANA NOELIA,SUAREZ,1987-07-26,2
CEND001897,858,1,48674301,JULIETA JAVIER,ACOSTA,,2
CEND001898,858,1,43419666,JUAN INES,MENDEZ,1959-06-20,1
CEND001899,858,1,51058202,DIEGO LUIS,SOSA,1965-01-01,1
CEND001900,076,9,BR758281,ANDRES,CORREA PEREZ,1970-06-15,1
CEND001901,858,1,49385078,LAURA DAMIAN,TORRES,1981-10-01,2
CEND001902,858,1,42643170,ANA NOELIA,MENDEZ,1977-03-20,2
CEND001903,858,1,76754117,JUAN BELEN,GOMEZ,1952-10-16,
CEND001904,858,1,45474836,JULIETA BELEN,VELAZQUEZ CORREA,,2
CEND001905,858,1,37190448,LUCIA BELEN,VELAZQUEZ RAMIREZ,1957-06-19,2
CEND001906,032,9,AR265082,FLORENCIA DAMIAN,DIAZ SOSA,2006-05-15,2
CEND001907,858,1,58003506,MARTIN LUIS,ALONSO,1977-08-24,1
CEND001908,858,1,32083388,JOAQUIN NOELIA,PEREZ,1969-03-15,1
CEND001909,858,1,46947967,VALENTINA JAVIER,RUIZ,1983-06-08,2
CEND001910,858,1,59575375,PEDRO LUIS,,1954-06-28,1
CEND001911,858,1,,JULIETA JAVIER,PEREIRA,1981-05-12,2
CEND001912,858,1,,MARIA,SOSA,1961-07-13,2
CEND001913,858,1,,FLORENCIA JAVIER,SUAREZ BENITEZ,2000-01-29,2
CEND001914,858,1,69930908,RUBEN DAMIAN,SILVA RODRIGUEZ,1994-08-25,1
CEND001915,858,1,41618580,PAOLA INES,ACOSTA,1969-01-19,2
CEND001916,858,1,58632398,PEDRO NOELIA,CORREA,1956-12-04,1
CEND001917,858,1,61559088,ANDRES INES,,1972-03-02,1
CEND001918,858,1,61167990,FLORENCIA,BENITEZ RODRIGUEZ,1993-10-23,2
CEND001919,858,1,57209621,GONZALO PAULA,SILVA,1986-01-09,1
CEND001920,858,1,65235621,JOAQUIN JAVIER,FERNANDEZ,1984-12-11,1
CEND001921,858,1,79474431,MICAELA JAVIER,GOMEZ BENITEZ,2002-03-23,2
CEND001922,858,1,64568845,NICOLAS DAMIAN,,1971-07-04,1
CEND001923,858,1,50782491,JUAN CARLOS,,,1
CEND001924,600,9,PY536685,VALENTINA PAULA,VELAZQUEZ,1995-07-06,2
CEND001925,858,1,47674753,GONZALO JAVIER,RODRIGUEZ LOPEZ,1996-04-02,1
CEND001926,858,1,36263039,LAURA,GOMEZ,1956-05-26,2
CEND001927,858,1,66433840,ANDRES PAULA,,1988-09-01,1
CEND001928,862,9,AR064300,LUCIA DAMIAN,VELAZQUEZ,1994-07-07,2
CEND001929,032,9,AR867377,VALENTINA ELENA,MARTINEZ,2000-03-22,2
CEND001930,858,1,30992305,FLORENCIA ELENA,SUAREZ,1969-03-06,2
CEND001931,076,9,BR020655,MATEO NOELIA,PEREIRA RUIZ,2001-03-07,1
CEND001932,858,1,40623750,MARTIN,VELAZQUEZ,1994-10-07,1
CEND001933,858,1,56885537,VALENTINA BELEN,GOMEZ,1965-10-10,2
CEND001934,032,9,VE448066,LAURA INES,,1961-01-15,2
CEND001935,858,1,34502037,CARLA CARLOS,RODRIGUEZ ALONSO,2003-09-20,2
CEND001936,076,9,BR758281,ANDRES,CORREA PEREZ,1970-06-15,1
CEND001937,858,1,79247951,VALENTINA INES,,1999-06-28,2
CEND001938,858,1,31125286,JOAQUIN LUIS,RAMIREZ,1952-03-01,
CEND001939,600,9,BR973619,NICOLAS JAVIER,TORRES PEREZ,1963-06-27,1
CEND001940,858,1,30321278,PEDRO,PEREZ,1975-08-02,1
CEND001941,858,1,34998456,PAOLA ELENA,ALONSO,1991-12-13,2
CEND001942,858,1,57217874,CARLA LUIS,RAMIREZ ACOSTA,1981-02-27,2
CEND001943,032,9,AR169371,MARIA LUIS,FERNANDEZ,1981-05-21,2
CEND001944,858,1,30889181,MATEO JAVIER,SOSA,,1
CEND001945,600,9,PY829995,LEONARDO ELENA,SOSA,,1
CEND001946,858,1,,SOFIA ELENA,DIAZ,1955-05-31,2
CEND001947,858,1,,LUCIA MAR,SOSA,1963-04-10,2
CEND001948,858,1,,LUCIA MAR,SOSA,1963-04-10,2
CEND001949,858,1,50706415,JOAQUIN PAULA,RODRIGUEZ,1977-03-14,1
CEND001950,862,9,,JOAQUIN PAULA,RAMIREZ,1966-03-19,1
CEND001951,858,1,45732257,CARLA LUIS,DIAZ SUAREZ,1990-12-13,2
CEND001952,858,1,67643238,PAOLA INES,,1991-02-22,2
CEND001953,858,1,46665343,ANDRES ELENA,MARTINEZ,1996-04-25,1
CEND001954,858,1,69780287,JULIETA JAVIER,,1960-03-12,2
CEND001955,858,1,31962185,RUBEN CARLOS,GOMEZ,1959-06-27,1
CEND001956,858,1,35014336,ANDRES MAR,PEREIRA,1969-02-16,1
CEND001957,858,1,45578846,PEDRO,,1951-04-03,1
CEND001958,858,1,35883453,JUAN,DIAZ,1954-06-02,1
CEND001959,858,1,,PEDRO BELEN,CORREA,1984-11-14,1
CEND001960,858,1,76793547,RUBEN MAR,SUAREZ,1987-11-29,1
CEND001961,862,9,BR459152,GONZALO CARLOS,LOPEZ,,1
CEND001962,858,1,41451972,MICAELA INES,GOMEZ,1998-11-03,2
CEND001963,858,1,58537961,RUBEN DAMIAN,MENDEZ,,1
CEND001964,858,1,36822295,MARIA BELEN,FERNANDEZ,1985-04-15,2
CEND001965,858,1,45686990,JOAQUIN DAMIAN,RODRIGUEZ,1977-05-26,1
CEND001966,858,1,38472557,FLORENCIA ELENA,PEREIRA,1979-03-17,2
CEND001967,858,1,52842311,JOAQUIN INES,FERNANDEZ,1982-06-18,1
CEND001968,858,1,,SOFIA LUIS,MENDEZ,1983-11-29,2
CEND001969,862,9,VE972334,LAURA LUIS,RAMIREZ,1988-12-27,2
CEND001970,858,1,44830360,VALENTINA MAR,SOSA,1997-04-30,2
CEND001971,032,9,AR013283,DIEGO BELEN,SOSA,1999-08-28,1
CEND001972,076,9,BR754118,JOAQUIN,,1966-10-30,1
CEND001973,858,1,61127008,JOAQUIN LUIS,ALONSO,1955-06-10,1
CEND001974,862,9,VE219993,PEDRO JAVIER,DIAZ,1965-11-28,1
CEND001975,862,9,VE972334,LAURA LUIS,RAMIREZ,1988-12-27,2
CEND001976,858,1,43340585,JUAN LUIS,GOMEZ,1961-11-27,1
CEND001977,858,1,59230109,LUCIA ELENA,TORRES ACOSTA,1984-12-21,2
CEND001978,858,1,,CARLA DAMIAN,MENDEZ RAMIREZ,1970-06-14,2
CEND001979,858,1,68091622,NICOLAS,PEREZ,2004-09-27,1
CEND001980,858,1,57217874,CARLA LUIS,RAMIREZ ACOSTA,1981-02-27,2
